"id","title","citation_part","language_tag","author","code","electronic_text_original_url","printed_text_date"
164,"De somniis","Phil. Somn.","grc","Philo Judaeus","tlg0018.tlg019","http://www.archive.org/stream/philonisalexandr0103philuoft#page/204/mode/2up","1st c."
165,"De Josepho","Phil. Jos.","grc","Philo Judaeus","tlg0018.tlg021","http://www.archive.org/stream/philonisalexandr0406philuoft#page/n101/mode/2up","1st c."
166,"De vita Mosis (lib. i-ii)","Phil. Vit. Mos.","grc","Philo Judaeus","tlg0018.tlg022","http://www.archive.org/stream/philonisalexandr0406philuoft#page/n159/mode/2up","1st c."
167,"De decalogo","Phil. Decal.","grc","Philo Judaeus","tlg0018.tlg023","http://www.archive.org/stream/philonisalexandr0406philuoft#page/n337/mode/2up","1st c."
168,"De specialibus legibus","Phil. Spec. Leg.","grc","Philo Judaeus","tlg0018.tlg024","http://www.archive.org/stream/philonisalexandr0406philuoft#page/n381/mode/2up","1st c."
169,"Quod omnis probus liber sit","Phil. Prob. Lib.","grc","Philo Judaeus","tlg0018.tlg027","http://www.archive.org/stream/philonisalexandr0406philuoft#page/4/mode/2up","1st c."
170,"De aeternitate mundi","Phil. Aet. Mund.","grc","Philo Judaeus","tlg0018.tlg029","http://www.archive.org/stream/philonisalexandr0406philuoft#page/88/mode/2up","1st c."
171,"In Flaccum","Phil. Flacc.","grc","Philo Judaeus","tlg0018.tlg030","http://stephanus.tlg.uci.edu/Iris/Cite?0018:030:49240","1st c."
172,"Legatio ad Gaium","Phil. Ad G.","grc","Philo Judaeus","tlg0018.tlg031","http://www.archive.org/stream/philonisalexandr0406philuoft#page/174/mode/2up","1st c."
173,"Hypothetica sive Apologia pro Judaeis","Phil. Hyp.","grc","Philo Judaeus","tlg0018.tlg032","http://stephanus.tlg.uci.edu/Iris/Cite?0018:032:7680","1st c."
174,"Quaestiones in Exodum (fragmenta)","Phil. Exod.","grc","Philo Judaeus","tlg0018.tlg035","http://stephanus.tlg.uci.edu/Iris/Cite?0018:035:990","1st c."
175,"Acharnians","Aristoph. Ach.","grc","Aristophanes","tlg0019.tlg001","http://data.perseus.org/texts/urn:cts:greekLit:tlg0019.tlg001","4th c. BC"
176,"Knights","Aristoph. Kn.","grc","Aristophanes","tlg0019.tlg002","http://data.perseus.org/texts/urn:cts:greekLit:tlg0019.tlg002","4th c. BC"
177,"Clouds","Aristoph. Cl.","grc","Aristophanes","tlg0019.tlg003","http://data.perseus.org/texts/urn:cts:greekLit:tlg0019.tlg003","4th c. BC"
178,"Wasps","Aristoph. Wasps","grc","Aristophanes","tlg0019.tlg004","http://data.perseus.org/texts/urn:cts:greekLit:tlg0019.tlg004","4th c. BC"
179,"Peace","Aristoph. Peace","grc","Aristophanes","tlg0019.tlg005","http://data.perseus.org/texts/urn:cts:greekLit:tlg0019.tlg005","4th c. BC"
180,"Birds","Aristoph. Birds","grc","Aristophanes","tlg0019.tlg006","http://data.perseus.org/texts/urn:cts:greekLit:tlg0019.tlg006","4th c. BC"
181,"Lysistrata","Aristoph. Lys.","grc","Aristophanes","tlg0019.tlg007","http://data.perseus.org/texts/urn:cts:greekLit:tlg0019.tlg007","4th c. BC"
182,"Thesmophoriazusae","Aristoph. Thes.","grc","Aristophanes","tlg0019.tlg008","http://data.perseus.org/texts/urn:cts:greekLit:tlg0019.tlg008","4th c. BC"
183,"Frogs","Aristoph. Frogs","grc","Aristophanes","tlg0019.tlg009","http://data.perseus.org/texts/urn:cts:greekLit:tlg0019.tlg009","4th c. BC"
184,"Ecclesiazusae","Aristoph. Eccl.","grc","Aristophanes","tlg0019.tlg010","http://data.perseus.org/texts/urn:cts:greekLit:tlg0019.tlg010","4th c. BC"
185,"Plutus","Aristoph. Pl.","grc","Aristophanes","tlg0019.tlg011","http://data.perseus.org/texts/urn:cts:greekLit:tlg0019.tlg011","4th c. BC"
186,"Fragmenta","Aristoph. Fr.","grc","Aristophanes","tlg0019.tlg012","http://stephanus.tlg.uci.edu/Iris/Cite?0019:012:2878","4th c. BC"
187,"Theogony","Hes. Th.","grc","Hesiod","tlg0020.tlg001","http://data.perseus.org/citations/urn:cts:greekLit:tlg0020.tlg001.perseus-grc1:63-103","7th c. BC"
188,"Works and Days","Hes. WD","grc","Hesiod","tlg0020.tlg002","http://data.perseus.org/citations/urn:cts:greekLit:tlg0020.tlg002","7th c. BC"
189,"Shield of Heracles","Hes. Sh.","grc","Hesiod","tlg0020.tlg003","http://data.perseus.org/texts/urn:cts:greekLit:tlg0020.tlg003","7th c. BC"
190,"Against Timarchus","Aeschin. 1","grc","Aeschines","tlg0026.tlg001","http://data.perseus.org/texts/urn:cts:greekLit:tlg0026.tlg001","4th c. BC"
191,"On the Embassy","Aeschin. 2","grc","Aeschines","tlg0026.tlg002","http://data.perseus.org/texts/urn:cts:greekLit:tlg0026.tlg002","4th c. BC"
192,"Against Ctesiphon","Aeschin. 3","grc","Aeschines","tlg0026.tlg003","http://data.perseus.org/texts/urn:cts:greekLit:tlg0026.tlg003","4th c. BC"
193,"On the Mysteries","Andoc. 1","grc","Andocides","tlg0027.tlg001","http://data.perseus.org/texts/urn:cts:greekLit:tlg0027.tlg001","4th c. BC"
194,"Against Alcibiades","Andoc. 4","grc","Andocides","tlg0027.tlg004","http://data.perseus.org/texts/urn:cts:greekLit:tlg0027.tlg004","4th c. BC"
195,"Against the Stepmother for Poisoning","Antiph. 1","grc","Antiphon","tlg0028.tlg001","http://data.perseus.org/texts/urn:cts:greekLit:tlg0028.tlg001","5th c. BC"
196,"First Tetralogy","Antiph. 2","grc","Antiphon","tlg0028.tlg002","http://data.perseus.org/citations/urn:cts:greekLit:tlg0028.tlg002.perseus-grc1:4.7","5th c. BC"
197,"Second Tetralogy","Antiph. 3","grc","Antiphon","tlg0028.tlg003","http://data.perseus.org/texts/urn:cts:greekLit:tlg0028.tlg003","5th c. BC"
198,"Third Tetralogy","Antiph. 4","grc","Antiphon","tlg0028.tlg004","http://data.perseus.org/citations/urn:cts:greekLit:tlg0028.tlg004.perseus-grc1:4.2","5th c. BC"
199,"On the murder of Herodes","Antiph. 5","grc","Antiphon","tlg0028.tlg005","http://data.perseus.org/texts/urn:cts:greekLit:tlg0028.tlg005","5th c. BC"
200,"On the Choreutes","Antiph. 6","grc","Antiphon","tlg0028.tlg006","http://data.perseus.org/texts/urn:cts:greekLit:tlg0028.tlg006","5th c. BC"
201,"Fragmenta","Antiph. Fr.","grc","Antiphon","tlg0028.tlg007","http://stephanus.tlg.uci.edu/Iris/Cite?0028:007:1334","5th c. BC"
202,"Against Demosthenes","Din. 1","grc","Dinarchus","tlg0029.tlg004","http://data.perseus.org/texts/urn:cts:greekLit:tlg0029.tlg004","3rd c."
203,"Against Aristogiton","Din. 2","grc","Dinarchus","tlg0029.tlg005","http://data.perseus.org/citations/urn:cts:greekLit:tlg0029.tlg005.perseus-grc1:8","3rd c."
204,"In Defence of Lycophron","Hyp. 1","grc","Hyperides","tlg0030.tlg001","http://data.perseus.org/texts/urn:cts:greekLit:tlg0030.tlg001","4th c. BC"
205,"Matthew","Mt","grc","New Testament","tlg0031.tlg001","http://data.perseus.org/citations/urn:cts:greekLit:tlg0031.tlg001","1st c."
206,"Luke","Lk","grc","New Testament","tlg0031.tlg003","http://data.perseus.org/texts/urn:cts:greekLit:tlg0031.tlg003","1st c."
207,"John","Jo","grc","New Testament","tlg0031.tlg004","http://data.perseus.org/texts/urn:cts:greekLit:tlg0031.tlg004","1st c."
208,"Acts","Acts","grc","New Testament","tlg0031.tlg005","http://data.perseus.org/texts/urn:cts:greekLit:tlg0031.tlg005","1st c."
209,"Romans","Rom","grc","New Testament","tlg0031.tlg006","http://data.perseus.org/texts/urn:cts:greekLit:tlg0031.tlg006","1st c."
210,"1 Corinthians","1 Cor","grc","New Testament","tlg0031.tlg007","http://data.perseus.org/texts/urn:cts:greekLit:tlg0031.tlg007","1st c."
211,"2 Corinthians","2 Cor","grc","New Testament","tlg0031.tlg008","http://data.perseus.org/texts/urn:cts:greekLit:tlg0031.tlg008","1st c."
212,"2 Timothy","2 Tim","grc","New Testament","tlg0031.tlg016","http://data.perseus.org/texts/urn:cts:greekLit:tlg0031.tlg016","1st c."
213,"Philemon","Phm","grc","New Testament","tlg0031.tlg018","http://data.perseus.org/citations/urn:cts:greekLit:tlg0031.tlg018.perseus-grc1:1.22","1st c."
214,"1 Peter","1 Petr","grc","New Testament","tlg0031.tlg021","http://data.perseus.org/texts/urn:cts:greekLit:tlg0031.tlg021","1st c."
215,"Revelation","Rev","grc","New Testament","tlg0031.tlg027","http://data.perseus.org/texts/urn:cts:greekLit:tlg0031.tlg027","1st c."
216,"Hellenica","Xen. Hell.","grc","Xenophon","tlg0032.tlg001","http://data.perseus.org/texts/urn:cts:greekLit:tlg0032.tlg001","4th c. BC"
217,"Memorabilia","Xen. Mem.","grc","Xenophon","tlg0032.tlg002","http://data.perseus.org/texts/urn:cts:greekLit:tlg0032.tlg002","4th c. BC"
218,"Economics","Xen. Ec.","grc","Xenophon","tlg0032.tlg003","http://data.perseus.org/texts/urn:cts:greekLit:tlg0032.tlg003","4th c. BC"
219,"Symposium","Xen. Sym.","grc","Xenophon","tlg0032.tlg004","http://data.perseus.org/texts/urn:cts:greekLit:tlg0032.tlg004","4th c. BC"
220,"Apology","Xen. Apol.","grc","Xenophon","tlg0032.tlg005","http://data.perseus.org/texts/urn:cts:greekLit:tlg0032.tlg005","4th c. BC"
221,"Anabasis","Xen. Anab.","grc","Xenophon","tlg0032.tlg006","http://data.perseus.org/texts/urn:cts:greekLit:tlg0032.tlg006","4th c. BC"
222,"Cyropaedia","Xen. Cyrop.","grc","Xenophon","tlg0032.tlg007","http://data.perseus.org/texts/urn:cts:greekLit:tlg0032.tlg007","4th c. BC"
223,"Hiero","Xen. Hiero","grc","Xenophon","tlg0032.tlg008","http://data.perseus.org/texts/urn:cts:greekLit:tlg0032.tlg008","4th c. BC"
224,"Agesilaus","Xen. Ages.","grc","Xenophon","tlg0032.tlg009","http://data.perseus.org/texts/urn:cts:greekLit:tlg0032.tlg009","4th c. BC"
225,"Constitution of the Lacedaimonians","Xen. Const. Lac.","grc","Xenophon","tlg0032.tlg010","http://data.perseus.org/texts/urn:cts:greekLit:tlg0032.tlg010","4th c. BC"
226,"On the Art of Horsemanship","Xen. Horse.","grc","Xenophon","tlg0032.tlg013","http://data.perseus.org/texts/urn:cts:greekLit:tlg0032.tlg013","4th c. BC"
227,"On Hunting","Xen. Hunt.","grc","Xenophon","tlg0032.tlg014","http://data.perseus.org/texts/urn:cts:greekLit:tlg0032.tlg014","4th c. BC"
228,"Constitution of the Athenians","Ps. Xen. Const. Ath.","grc","Pseudo-Xenophon","tlg0032.tlg015","http://data.perseus.org/texts/urn:cts:greekLit:tlg0032.tlg015","4th c. BC"
229,"Olympian Odes","Pind. O.","grc","Pindar","tlg0033.tlg001","http://data.perseus.org/citations/urn:cts:greekLit:tlg0033.tlg001","5th c. BC"
230,"Pythian Odes","Pind. P.","grc","Pindar","tlg0033.tlg002","http://data.perseus.org/texts/urn:cts:greekLit:tlg0033.tlg002","5th c. BC"
231,"Nemean Odes","Pind. N.","grc","Pindar","tlg0033.tlg003","http://data.perseus.org/texts/urn:cts:greekLit:tlg0033.tlg003","5th c. BC"
232,"Against Leocrates","Lyc. 1","grc","Lycurgus","tlg0034.tlg001","http://data.perseus.org/texts/urn:cts:greekLit:tlg0034.tlg001","4th c. BC"
233,"Epistulae","Phal. Epist.","grc","Phalaridis Epistulae","tlg0053.tlg001","http://books.google.com/books?id=V5AOAAAAQAAJ&pg=PA409","2nd c."
234,"De constitutione artis medicae ad Patrophilum","Gal. Const. Art. Med.","grc","Galen","tlg0057.tlg006","http://www.archive.org/stream/BIUSante_45674x01#page/n507/mode/2up","2nd c."
235,"On the Natural Faculties","Gal. Nat. Fac.","grc","Galen","tlg0057.tlg010","http://data.perseus.org/citations/urn:cts:greekLit:tlg0057.tlg010","2nd c."
236,"De anatomicis administrationibus libri ix","Gal. Anat. Admin.","grc","Galen","tlg0057.tlg011","http://www.archive.org/stream/b29339339_0002#page/214/mode/2up","2nd c."
237,"De semine libri ii","Gal. Sem.","grc","Galen","tlg0057.tlg021","http://www.archive.org/stream/BIUSante_45674x04#page/n513/mode/2up","2nd c."
238,"De placitis Hippocratis et Platonis","Gal. Placit.","grc","Galen","tlg0057.tlg032","http://stephanus.tlg.uci.edu/Iris/Cite?0057:032","2nd c."
239,"De marcore liber","Gal. Marc.","grc","Galen","tlg0057.tlg053","http://stephanus.tlg.uci.edu/Iris/Cite?0057:053","2nd c."
240,"De locis affectis libri vi","Gal. Loc. Aff.","grc","Galen","tlg0057.tlg057","http://stephanus.tlg.uci.edu/Iris/Cite?0057:057","2nd c."
241,"Synopsis librorum suorum de pulsibus","Gal. Syn. Puls.","grc","Galen","tlg0057.tlg063","http://stephanus.tlg.uci.edu/Iris/Cite?0057:063:37604","2nd c."
242,"De methodo medendi libri xiv","Gal. Meth. Med.","grc","Galen","tlg0057.tlg066","http://www.archive.org/stream/b29339339_0010#page/334/mode/2up","2nd c."
243,"De compositione medicamentorum secundum locos libri x","Gal. Compos. Med.","grc","Galen","tlg0057.tlg076","http://stephanus.tlg.uci.edu/Iris/Cite?0057:076","2nd c."
244,"De theriaca ad Pisonem","Gal. Ther.","grc","Galen","tlg0057.tlg079","http://www.archive.org/stream/b29339339_0014#page/242/mode/2up","2nd c."
245,"In Hippocratis prorrheticum i commentaria iii","Gal. Hp. Prorrh.","grc","Galen","tlg0057.tlg088","http://www.archive.org/stream/b29339339_0016#page/586/mode/2up","2nd c."
246,"In Hippocratis librum iii epidemiarum commentarii iii","Gal. Hp. Epid.","grc","Galen","tlg0057.tlg090","http://stephanus.tlg.uci.edu/Iris/Cite?0057:090","2nd c."
247,"In Hippocratis librum de articulis et Galeni in eum commentarii iv","Gal. Hp. Art.","grc","Galen","tlg0057.tlg095","http://www.archive.org/stream/BIUSante_45674x18a#page/n719/mode/2up","2nd c."
248,"In Hippocratis librum de fracturis commentarii iii","Gal. Hp. Fract.","grc","Galen","tlg0057.tlg100","http://stephanus.tlg.uci.edu/Iris/Cite?0057:100","2nd c."
249,"De libris propriis liber","Gal. Libr. Prop.","grc","Galen","tlg0057.tlg104","http://www.archive.org/stream/b29339339_0021#page/8/mode/2up","2nd c."
250,"Poliorcetica","Aen. Tact.","grc","Aeneas Tacticus","tlg0058.tlg001","http://data.perseus.org/texts/urn:cts:greekLit:tlg0058.tlg001","4th c. BC"
251,"Euthyphro","Plat. Euthyph.","grc","Plato","tlg0059.tlg001","http://data.perseus.org/texts/urn:cts:greekLit:tlg0059.tlg001","4th c. BC"
252,"Apology","Plat. Apol.","grc","Plato","tlg0059.tlg002","http://data.perseus.org/texts/urn:cts:greekLit:tlg0059.tlg002","4th c. BC"
253,"Crito","Plat. Crito","grc","Plato","tlg0059.tlg003","http://data.perseus.org/texts/urn:cts:greekLit:tlg0059.tlg003","4th c. BC"
254,"Phaedo","Plat. Phaedo","grc","Plato","tlg0059.tlg004","http://data.perseus.org/texts/urn:cts:greekLit:tlg0059.tlg004","4th c. BC"
255,"Cratylus","Plat. Crat.","grc","Plato","tlg0059.tlg005","http://data.perseus.org/texts/urn:cts:greekLit:tlg0059.tlg005","4th c. BC"
256,"Theaetetus","Plat. Theaet.","grc","Plato","tlg0059.tlg006","http://data.perseus.org/texts/urn:cts:greekLit:tlg0059.tlg006","4th c. BC"
257,"Sophist","Plat. Soph.","grc","Plato","tlg0059.tlg007","http://data.perseus.org/texts/urn:cts:greekLit:tlg0059.tlg007","4th c. BC"
258,"Statesman","Plat. Stat.","grc","Plato","tlg0059.tlg008","http://data.perseus.org/texts/urn:cts:greekLit:tlg0059.tlg008","4th c. BC"
259,"Philebus","Plat. Phileb.","grc","Plato","tlg0059.tlg010","http://data.perseus.org/texts/urn:cts:greekLit:tlg0059.tlg010","4th c. BC"
260,"Symposium","Plat. Sym.","grc","Plato","tlg0059.tlg011","http://data.perseus.org/texts/urn:cts:greekLit:tlg0059.tlg011","4th c. BC"
261,"Phaedrus","Plat. Phaedrus","grc","Plato","tlg0059.tlg012","http://data.perseus.org/citations/urn:cts:greekLit:tlg0059.tlg012","4th c. BC"
262,"Alcibiades 1 [Sp.]","Plat. Alc. 1","grc","Plato","tlg0059.tlg013","http://data.perseus.org/texts/urn:cts:greekLit:tlg0059.tlg013","4th c. BC"
263,"Charmides","Plat. Charm.","grc","Plato","tlg0059.tlg018","http://data.perseus.org/citations/urn:cts:greekLit:tlg0059.tlg018.perseus-grc1:155c","4th c. BC"
264,"Laches","Plat. Lach.","grc","Plato","tlg0059.tlg019","http://data.perseus.org/citations/urn:cts:greekLit:tlg0059.tlg019","4th c. BC"
265,"Euthydemus","Plat. Euthyd.","grc","Plato","tlg0059.tlg021","http://data.perseus.org/texts/urn:cts:greekLit:tlg0059.tlg021","4th c. BC"
266,"Protagoras","Plat. Prot.","grc","Plato","tlg0059.tlg022","http://data.perseus.org/texts/urn:cts:greekLit:tlg0059.tlg022","4th c. BC"
267,"Gorgias","Plat. Gorg.","grc","Plato","tlg0059.tlg023","http://data.perseus.org/texts/urn:cts:greekLit:tlg0059.tlg023","4th c. BC"
268,"Meno","Plat. Meno","grc","Plato","tlg0059.tlg024","http://data.perseus.org/texts/urn:cts:greekLit:tlg0059.tlg024","4th c. BC"
269,"Greater Hippias [Dub.]","Plat. Hipp. Maj.","grc","Plato","tlg0059.tlg025","http://data.perseus.org/citations/urn:cts:greekLit:tlg0059.tlg025","4th c. BC"
270,"Lesser Hippias","Plat. Hipp. Min.","grc","Plato","tlg0059.tlg026","http://data.perseus.org/citations/urn:cts:greekLit:tlg0059.tlg026.perseus-grc1:364c","4th c. BC"
271,"Menexenus","Plat. Menex.","grc","Plato","tlg0059.tlg028","http://data.perseus.org/texts/urn:cts:greekLit:tlg0059.tlg028","4th c. BC"
272,"Republic","Plat. Rep.","grc","Plato","tlg0059.tlg030","http://data.perseus.org/texts/urn:cts:greekLit:tlg0059.tlg030","4th c. BC"
273,"Timaeus","Plat. Tim.","grc","Plato","tlg0059.tlg031","http://data.perseus.org/texts/urn:cts:greekLit:tlg0059.tlg031","4th c. BC"
274,"Critias","Plat. Criti.","grc","Plato","tlg0059.tlg032","http://data.perseus.org/texts/urn:cts:greekLit:tlg0059.tlg032","4th c. BC"
275,"Laws","Plat. Laws","grc","Plato","tlg0059.tlg034","http://data.perseus.org/texts/urn:cts:greekLit:tlg0059.tlg034","4th c. BC"
276,"Epistles [Dub.]","Plat. L.","grc","Plato","tlg0059.tlg036","http://data.perseus.org/texts/urn:cts:greekLit:tlg0059.tlg036","4th c. BC"
277,"Spuria","Plat. Spuria","grc","Plato","tlg0059.tlg038","http://stephanus.tlg.uci.edu/Iris/Cite?0059:038","4th c. BC"
278,"Bibliotheca Historica, Books I-V","Diod.","grc","Diodorus Siculus","tlg0060.tlg001a","http://data.perseus.org/texts/urn:cts:greekLit:tlg0060.tlg001.perseus-grc1","1st c. BC"
279,"Bibliotheca Historica, Books VI-VIII","Diod.","grc","Diodorus Siculus","tlg0060.tlg001b","http://archive.org/stream/diodoribiblioth02diodgoog#page/n241/mode/2up","1st c. BC"
280,"Bibliotheca Historica, Books IX-XVII","Diod.","grc","Diodorus Siculus","tlg0060.tlg001c","http://data.perseus.org/texts/urn:cts:greekLit:tlg0060.tlg001.perseus-grc3","1st c. BC"
281,"Bibliotheca Historica, Books XVIII-XX","Diod.","grc","Diodorus Siculus","tlg0060.tlg001d","http://data.perseus.org/texts/urn:cts:greekLit:tlg0060.tlg001.perseus-grc2","1st c. BC"
282,"Bibliotheca Historica, Books XXI-XL","Diod.","grc","Diodorus Siculus","tlg0060.tlg003","http://stephanus.tlg.uci.edu/Iris/Cite?0060:003","1st c. BC"
283,"Asinus","Ps.-Luc. Asin.","grc","Pseudo-Lucian","tlg0061.tlg001","http://stephanus.tlg.uci.edu/Iris/Cite?0061:001","2nd c."
284,"Bacchus","Luc. Bacch.","grc","Lucian","tlg0062.tlg003","http://data.perseus.org/texts/urn:cts:greekLit:tlg0062.tlg003","2nd c."
285,"Hercules","Luc. Herc.","grc","Lucian","tlg0062.tlg004","http://data.perseus.org/texts/urn:cts:greekLit:tlg0062.tlg004","2nd c."
286,"Verae Historiae","Luc. VH","grc","Lucian","tlg0062.tlg012","http://data.perseus.org/citations/urn:cts:greekLit:tlg0062.tlg012.perseus-grc1:29","2nd c."
287,"Juppiter trageodeus","Luc. J Tr.","grc","Lucian","tlg0062.tlg018","http://data.perseus.org/citations/urn:cts:greekLit:tlg0062.tlg018.perseus-grc1:16 ","2nd c."
288,"Gallus","Luc. Gall.","grc","Lucian","tlg0062.tlg019","http://data.perseus.org/texts/urn:cts:greekLit:tlg0062.tlg019","2nd c."
289,"Prometheus","Luc. Prometheus","grc","Lucian","tlg0062.tlg020","http://data.perseus.org/citations/urn:cts:greekLit:tlg0062.tlg020.perseus-grc1:3","2nd c."
290,"Timon","Luc. Tim.","grc","Lucian","tlg0062.tlg022","http://data.perseus.org/citations/urn:cts:greekLit:tlg0062.tlg022","2nd c."
291,"Vitarum auctio","Luc. Vit. Auct.","grc","Lucian","tlg0062.tlg024","http://data.perseus.org/citations/urn:cts:greekLit:tlg0062.tlg024.perseus-grc1:9","2nd c."
292,"De sacrificiis","Luc. Sacr.","grc","Lucian","tlg0062.tlg027","http://data.perseus.org/texts/urn:cts:greekLit:tlg0062.tlg027","2nd c."
293,"Necyomantia","Luc. Nec.","grc","Lucian","tlg0062.tlg035","http://data.perseus.org/texts/urn:cts:greekLit:tlg0062.tlg035","2nd c."
294,"Alexander","Luc. Alex.","grc","Lucian","tlg0062.tlg038","http://data.perseus.org/citations/urn:cts:greekLit:tlg0062.tlg038.perseus-grc1:55","2nd c."
295,"Toxaris vel amicitia","Luc. Tox.","grc","Lucian","tlg0062.tlg044","http://data.perseus.org/citations/urn:cts:greekLit:tlg0062.tlg044","2nd c."
296,"Quomodo historia conscribenda sit","Luc. Hist. Conscr.","grc","Lucian","tlg0062.tlg053","http://data.perseus.org/citations/urn:cts:greekLit:tlg0062.tlg053.perseus-grc1:38.50","2nd c."
297,"Saturnalia","Luc. Sat.","grc","Lucian","tlg0062.tlg055","http://data.perseus.org/citations/urn:cts:greekLit:tlg0062.tlg055.perseus-grc1:1.4","2nd c."
298,"Hesiod","Luc. Hes.","grc","Lucian","tlg0062.tlg061","http://data.perseus.org/citations/urn:cts:greekLit:tlg0062.tlg061.perseus-grc1:8","2nd c."
299,"Scytha","Luc. Scyth.","grc","Lucian","tlg0062.tlg062","http://data.perseus.org/texts/urn:cts:greekLit:tlg0062.tlg062","2nd c."
300,"Hermotimus","Luc. Herm.","grc","Lucian","tlg0062.tlg063","http://data.perseus.org/texts/urn:cts:greekLit:tlg0062.tlg063","2nd c."
301,"Periplus Hannonis","Peripl. Hann.","grc","<Hanno>","tlg0064.tlg001","http://stephanus.tlg.uci.edu/Iris/Cite?0064:001:2091","4th c. BC"
302,"Anonymi (Arriani, ut fertur) periplus maris Erythraei","Peripl. m.r.","grc","Periplus Maris Erythraei","tlg0071.tlg001","http://stephanus.tlg.uci.edu/Iris/Cite?0071:001","c. 1-c.199"
303,"Anabasis","Arr. An.","grc","Arrian","tlg0074.tlg001","http://data.perseus.org/texts/urn:cts:greekLit:tlg0074.tlg001","2nd c."
304,"Antiquitates Romanae","D.H.","grc","Dionysius of Halicarnassus","tlg0081.tlg001","http://data.perseus.org/texts/urn:cts:greekLit:tlg0081.tlg001","1st c. BC"
305,"De Lysia","D.H. Lys.","grc","Dionysius of Halicarnassus","tlg0081.tlg003","http://data.perseus.org/citations/urn:cts:greekLit:tlg0081.tlg003.perseus-grc1:1","1st c. BC"
306,"De pronominibus","Apoll. Dysc. Pron.","grc","Apollonius Dyscolus","tlg0082.tlg001","http://stephanus.tlg.uci.edu/Iris/Cite?0082:001:147129","2nd c."
307,"De constructione","Apoll. Dysc. Const.","grc","Apollonius Dyscolus","tlg0082.tlg006","http://stephanus.tlg.uci.edu/Iris/Cite?0082:006","2nd c."
308,"Suppliant Women","Aesch. Supp.","grc","Aeschylus","tlg0085.tlg001","http://data.perseus.org/citations/urn:cts:greekLit:tlg0085.tlg001","5th c. BC"
309,"Persians","Aesch. Pers.","grc","Aeschylus","tlg0085.tlg002","http://data.perseus.org/citations/urn:cts:greekLit:tlg0085.tlg002.perseus-grc1:215-231","5th c. BC"
310,"Prometheus Bound","Aesch. PB","grc","Aeschylus","tlg0085.tlg003","http://data.perseus.org/texts/urn:cts:greekLit:tlg0085.tlg003","5th c. BC"
311,"Seven Against Thebes","Aesch. Seven","grc","Aeschylus","tlg0085.tlg004","http://data.perseus.org/texts/urn:cts:greekLit:tlg0085.tlg004","5th c. BC"
312,"Agamemnon","Aesch. Ag.","grc","Aeschylus","tlg0085.tlg005","http://data.perseus.org/texts/urn:cts:greekLit:tlg0085.tlg005","5th c. BC"
313,"Libation Bearers","Aesch. Lib.","grc","Aeschylus","tlg0085.tlg006","http://data.perseus.org/texts/urn:cts:greekLit:tlg0085.tlg006","5th c. BC"
314,"Eumenides","Aesch. Eum.","grc","Aeschylus","tlg0085.tlg007","http://data.perseus.org/texts/urn:cts:greekLit:tlg0085.tlg007","5th c. BC"
315,"Fragmenta","Aesch. Fr.","grc","Aeschylus","tlg0085.tlg008","http://stephanus.tlg.uci.edu/Iris/Cite?0085:008:21881","5th c. BC"
316,"Analytica priora et posteriora","Aristot. APr.","grc","Aristotle","tlg0086.tlg001","http://books.google.com/books?id=XAAUAAAAYAAJ&pg=PT729","4th c. BC"
317,"De anima","Aristot. An.","grc","Aristotle","tlg0086.tlg002","http://books.google.com/books?id=XAAUAAAAYAAJ&pg=PT394","4th c. BC"
318,"Athenian Constitution","Aristot. Const. Ath.","grc","Aristotle","tlg0086.tlg003","http://data.perseus.org/texts/urn:cts:greekLit:tlg0086.tlg003","4th c. BC"
319,"Nicomachean Ethics","Aristot. Nic. Eth.","grc","Aristotle","tlg0086.tlg010","http://data.perseus.org/texts/urn:cts:greekLit:tlg0086.tlg010","4th c. BC"
320,"De generatione animalium","Aristot. GA","grc","Aristotle","tlg0086.tlg012","http://books.google.com/books?id=XAAUAAAAYAAJ&pg=PT30","4th c. BC"
321,"Historia animalium","Aristot. HA","grc","Aristotle","tlg0086.tlg014","http://books.google.com/books?id=XAAUAAAAYAAJ&pg=PT310","4th c. BC"
322,"De incessu animalium","Aristot. IA","grc","Aristotle","tlg0086.tlg015","http://books.google.com/books?id=XAAUAAAAYAAJ&pg=PT88","4th c. BC"
323,"Metaphysics","Aristot. Met.","grc","Aristotle","tlg0086.tlg025","http://data.perseus.org/texts/urn:cts:greekLit:tlg0086.tlg025","4th c. BC"
324,"Meteorologica","Aristot. Mete.","grc","Aristotle","tlg0086.tlg026","http://www.archive.org/stream/aristotelismeteo00arisuoft#page/69/mode/2up","4th c. BC"
325,"Economics","Aristot. Econ.","grc","Aristotle","tlg0086.tlg029","http://data.perseus.org/citations/urn:cts:greekLit:tlg0086.tlg029","4th c. BC"
326,"De partibus animalium","Aristot. PA","grc","Aristotle","tlg0086.tlg030","http://stephanus.tlg.uci.edu/Iris/Cite?0086:030:251398","4th c. BC"
327,"Protrepticus","Aristot. Protr.","grc","Aristotle","tlg0086.tlg033","http://stephanus.tlg.uci.edu/Iris/Cite?0086:033:911","4th c. BC"
328,"Politics","Aristot. Pol.","grc","Aristotle","tlg0086.tlg035","http://data.perseus.org/texts/urn:cts:greekLit:tlg0086.tlg035","4th c. BC"
329,"Problemata","Aristot. Pr.","grc","Aristotle","tlg0086.tlg036","http://books.google.com/books?id=6KIkUz7WvwkC&pg=PA609","4th c. BC"
